person_id,county,city,zip_code,age_group,sex_at_birth,preferred_language
5cd80239ab1f4579,Mohave,Lake Havasu City,86442,18-29,female,English
5ff80f0df7de98f4,Mohave,Bullhead City,86401,0-17,female,English
361d7e3f0029e1b5,Mohave,Lake Havasu City,86401,45-64,female,English
3d91977988d7aa99,Mohave,Lake Havasu City,86442,0-17,female,Spanish
d50649535c42e2ea,Mohave,Bullhead City,86442,45-64,female,English
f9b61531a7d0ef63,Mohave,Kingman,86403,45-64,male,English
fe59be0d72993348,Mohave,Lake Havasu City,86442,30-44,male,English
5193ea7179fe017c,Mohave,Kingman,86403,30-44,male,English
bb4b35d7f54a9b5b,Mohave,Kingman,86401,18-29,male,Spanish
b471231dc6784992,Mohave,Kingman,86403,45-64,female,English
682bc81737a68b29,Mohave,Lake Havasu City,86403,0-17,male,English
fb1d4c8da606da12,Mohave,Lake Havasu City,86401,45-64,female,English
3114ff7052e15940,Mohave,Kingman,86442,45-64,female,English
fcd4c16cce93d3ec,Mohave,Kingman,86401,0-17,female,English
723540d456a532c5,Mohave,Bullhead City,86401,0-17,female,English
edd8d90032874897,Mohave,Kingman,86403,65+,male,English
881d0f5dccf34ac9,Mohave,Lake Havasu City,86403,45-64,female,English
7768e77d2b08557c,Mohave,Bullhead City,86442,65+,other,English
08e0bacec0766e73,Mohave,Kingman,86442,0-17,male,English
7efa459251176821,Mohave,Kingman,86403,65+,female,English
1af6d03bdb7807cc,Mohave,Kingman,86442,18-29,female,English
b2144d70efee9f89,Mohave,Lake Havasu City,86403,18-29,male,English
e7fb9e306ea913e9,Mohave,Kingman,86403,45-64,male,English
fa92a3085e656d05,Mohave,Kingman,86442,45-64,other,English
700f29541faea99e,Mohave,Lake Havasu City,86403,30-44,male,English
dded77da624678de,Mohave,Bullhead City,86401,18-29,male,English
8e76b2d634e297af,Mohave,Kingman,86401,18-29,male,English
c9821d7b748942e5,Mohave,Kingman,86403,45-64,female,English
a84593e204611319,Mohave,Kingman,86401,18-29,female,Navajo
c105bddb3e165d2e,Mohave,Bullhead City,86401,45-64,female,English
126964245c9049b6,Mohave,Lake Havasu City,86403,0-17,female,English
f96a951d34e861ee,Mohave,Lake Havasu City,86403,45-64,male,English
23ff8a9002977a3e,Mohave,Bullhead City,86401,18-29,male,Spanish
24f25ac063ca320d,Mohave,Lake Havasu City,86442,65+,female,English
ec25f4a3698d6a74,Mohave,Kingman,86442,30-44,female,English
596c8787f542df4c,Mohave,Lake Havasu City,86442,18-29,male,English
7de3c50a3bf880ea,Mohave,Lake Havasu City,86401,45-64,female,English
1a6930c66f696a98,Mohave,Bullhead City,86403,30-44,female,English
f2c2a7399dcfc02e,Mohave,Kingman,86403,45-64,female,English
ca3e3595ef005c46,Mohave,Bullhead City,86401,45-64,female,English
d7835e163ad90852,Mohave,Kingman,86442,0-17,male,English
8b86842ea0ef2518,Mohave,Kingman,86403,45-64,male,English
0c4abc9a27b2abd1,Mohave,Lake Havasu City,86442,65+,male,English
6e54a5bbaef52e9b,Mohave,Kingman,86442,18-29,male,English
887ab938d3f352d3,Mohave,Lake Havasu City,86442,45-64,female,Spanish
885025e41c566181,Mohave,Lake Havasu City,86442,45-64,male,Spanish
2f3b9e346fdb08cd,Mohave,Lake Havasu City,86401,0-17,female,English
cbc18a8fe85d9a3d,Mohave,Kingman,86403,30-44,female,Spanish
5cb5ad7ecef14b07,Mohave,Lake Havasu City,86401,45-64,male,Spanish
4fb5d5450ca860ef,Mohave,Bullhead City,86403,18-29,female,Spanish
cfead635ef7e24e1,Mohave,Bullhead City,86401,65+,male,Spanish
289cb3966854c4e3,Mohave,Kingman,86403,65+,male,English
0945bbb98f21eb24,Mohave,Lake Havasu City,86403,18-29,female,English
9ecd93c55419e4d9,Mohave,Kingman,86403,18-29,female,English
8dc0da5bbdd281c9,Mohave,Lake Havasu City,86442,65+,female,Spanish
a9f2caba828f2184,Mohave,Kingman,86442,18-29,female,English
ca2b47147652e138,Mohave,Bullhead City,86401,30-44,female,Navajo
96c47f428421575d,Mohave,Bullhead City,86401,0-17,male,English
999681fb8280078c,Mohave,Kingman,86401,0-17,female,English
ddd452cee01d2b20,Mohave,Bullhead City,86401,0-17,female,English
5346a6ab9afd37aa,Mohave,Bullhead City,86401,30-44,male,Spanish
4236d624afde2832,Mohave,Kingman,86403,45-64,male,English
3a1137f41a1a26ae,Mohave,Lake Havasu City,86403,0-17,male,Spanish
54239e8df4a3a002,Mohave,Kingman,86403,30-44,male,English
4d26d6c2429cf806,Mohave,Bullhead City,86403,65+,male,English
4f49d6767059bbd5,Mohave,Bullhead City,86403,0-17,female,English
215c180644ad6a17,Mohave,Lake Havasu City,86401,18-29,male,Spanish
55226ce0e64c0463,Mohave,Kingman,86442,45-64,female,English
b6445d51dafffa9d,Mohave,Kingman,86442,45-64,male,English
b948c87f8c761563,Mohave,Lake Havasu City,86442,45-64,female,English
86877510787e2ff3,Mohave,Bullhead City,86401,65+,female,English
deebf960738d6204,Mohave,Kingman,86403,30-44,female,English
2fe07b3812ebb4e8,Mohave,Kingman,86403,30-44,female,English
9e653da55154d681,Mohave,Bullhead City,86401,18-29,female,English
217dcb9479baf083,Mohave,Kingman,86403,65+,female,English
fc54ea8da846aff5,Mohave,Lake Havasu City,86403,18-29,female,Spanish
fba8f610e3eedf59,Mohave,Bullhead City,86401,18-29,male,English
8f817eaf79eec682,Mohave,Kingman,86442,0-17,male,Spanish
df7a2bcb2b9de4a9,Mohave,Bullhead City,86442,45-64,male,English
4533335938468641,Mohave,Bullhead City,86401,45-64,female,English
8aa70ae21dbbfd66,Mohave,Kingman,86442,45-64,female,English
73424c01b85bbc63,Mohave,Kingman,86401,45-64,male,English
69adae750fcf9368,Mohave,Lake Havasu City,86403,18-29,female,Spanish
1388945105bd6476,Mohave,Lake Havasu City,86401,0-17,female,English
2a1d12cf0cba493d,Mohave,Lake Havasu City,86403,65+,female,English
c7946a3b1f293779,Mohave,Kingman,86403,30-44,male,English
00abe7c85eb8bd5a,Mohave,Kingman,86442,18-29,male,English
32a3b4112b6c3935,Mohave,Kingman,86442,18-29,male,English
746903d37c763370,Mohave,Lake Havasu City,86401,0-17,male,English
ed015689fdac1e59,Mohave,Bullhead City,86403,45-64,female,English
6f4d0dd5bc93337a,Mohave,Kingman,86442,45-64,male,Spanish
2c9ce0fe98d8b668,Mohave,Lake Havasu City,86442,45-64,female,Spanish
3ca7a480ede41cb8,Mohave,Lake Havasu City,86403,30-44,female,English
726e4aca9075360b,Mohave,Bullhead City,86401,45-64,male,English
04b44a93b3eeda0f,Mohave,Bullhead City,86401,45-64,female,Spanish
591ed976d7dbd95d,Mohave,Kingman,86401,45-64,male,Navajo
1311b6f115715b74,Mohave,Kingman,86442,65+,female,English
884454004176ccdc,Mohave,Bullhead City,86403,65+,male,English
99327f297971a7fb,Mohave,Kingman,86442,65+,female,Navajo
12186383580fc66e,Mohave,Lake Havasu City,86442,0-17,male,English
daf2134d71ce9377,Mohave,Bullhead City,86442,45-64,male,Spanish
a930d9cea3d12bf3,Mohave,Bullhead City,86403,18-29,male,Spanish
14cc08e300dda6e6,Mohave,Kingman,86403,18-29,male,English
f69629aef7e8fe41,Mohave,Kingman,86403,0-17,female,Spanish
74a7695d10f7f9f4,Mohave,Lake Havasu City,86403,65+,female,English
831f81a1be5d3031,Mohave,Kingman,86401,45-64,male,English
6021204360719e7c,Mohave,Kingman,86403,18-29,male,Navajo
fa2833bd1162baed,Mohave,Lake Havasu City,86442,0-17,male,English
83e652f4b4af9d4a,Mohave,Bullhead City,86403,0-17,male,Spanish
6622574b0e52069e,Mohave,Kingman,86401,18-29,female,English
4cba5bc72bdcc691,Mohave,Lake Havasu City,86401,45-64,female,Spanish
9dd180e2841c04cd,Mohave,Lake Havasu City,86403,65+,female,English
38517217c5c6a45a,Mohave,Lake Havasu City,86403,45-64,female,English
318628d1a14d3c1a,Mohave,Kingman,86442,45-64,male,English
07ce7e2b276ebcf0,Mohave,Kingman,86401,30-44,female,Spanish
2b73c0d357c3156b,Mohave,Kingman,86401,65+,female,English
a7c4670e295acc1b,Mohave,Bullhead City,86442,18-29,male,English
d48ee3a2f3092998,Mohave,Lake Havasu City,86401,30-44,other,English
5ab71d765bf495d7,Mohave,Bullhead City,86401,45-64,female,Spanish
734ca077ff0e6de0,Mohave,Kingman,86442,0-17,female,English
7a4172080fb88432,Mohave,Lake Havasu City,86403,0-17,male,English
89bf3eecd4697351,Mohave,Bullhead City,86403,65+,female,English
c99fdffc5dce7538,Mohave,Bullhead City,86442,45-64,male,Spanish
6823fc64cb7cd095,Navajo,Winslow,85901,18-29,female,English
703787ad6a65b1b6,Navajo,Holbrook,85901,0-17,female,English
0775e5d682970ffe,Navajo,Show Low,85929,65+,female,English
ad3cdd086005c1ee,Navajo,Holbrook,85929,30-44,male,English
6f60d1be393682bd,Navajo,Holbrook,85901,45-64,male,English
8af2bb97a916957b,Navajo,Winslow,85929,30-44,male,English
6656106f70e46ac8,Navajo,Holbrook,85901,30-44,female,English
4edcaf7aacb7a54e,Navajo,Winslow,85901,45-64,female,English
0c865e9fcd208f05,Navajo,Show Low,85929,30-44,male,Spanish
cb75d980f282dcd2,Navajo,Holbrook,85929,65+,male,Spanish
fbd2e7b83df68bdf,Navajo,Holbrook,85901,45-64,male,Spanish
e295d283c1a972c8,Navajo,Show Low,85901,45-64,female,English
8ff221595dcaeb06,Navajo,Winslow,85901,30-44,female,Spanish
3f2c0d1d73683028,Navajo,Show Low,86025,0-17,male,English
0d56525824dcf0c9,Navajo,Show Low,85901,0-17,female,English
ce3bfdf6eab01dfa,Navajo,Winslow,85929,0-17,female,Spanish
5486878ef8a7adff,Navajo,Winslow,86025,65+,female,English
16283a2a51759a56,Navajo,Winslow,86025,0-17,female,English
ffd1eb752bb45e92,Navajo,Show Low,86025,45-64,male,English
85327e07f3a51dcf,Navajo,Holbrook,86025,65+,female,English
f98b2797182daf99,Navajo,Winslow,86025,18-29,female,Spanish
6a66b5ffe007801c,Navajo,Show Low,86025,30-44,male,Spanish
4118724cb626fb27,Navajo,Winslow,85901,18-29,female,Spanish
441d57c3a4f297b1,Navajo,Winslow,85901,45-64,female,English
a852d144a7d1a08e,Navajo,Holbrook,85929,0-17,male,English
dd199b65e4e815ce,Navajo,Holbrook,85901,0-17,female,Spanish
9cb2257b3485c21f,Navajo,Show Low,85901,18-29,male,English
a8ddd95e1ef641df,Navajo,Show Low,85929,0-17,female,Spanish
1ef00e77c4b3030f,Navajo,Holbrook,85901,65+,male,English
27bf3538ee637b0a,Navajo,Holbrook,85901,0-17,female,English
55470d58a5ddc9f3,Navajo,Holbrook,85929,30-44,female,English
9a2da21f9af6f449,Navajo,Show Low,86025,45-64,female,Spanish
6da1245d45ee499c,Navajo,Show Low,86025,45-64,female,English
2593ba9946e3ebf3,Navajo,Holbrook,86025,65+,female,English
0186e22bfb28db6b,Navajo,Holbrook,85901,65+,female,English
e5ce4b7233512a69,Navajo,Winslow,86025,0-17,male,Navajo
36007cc40212e7f3,Navajo,Winslow,86025,45-64,male,Spanish
6c6333f81827bfa5,Navajo,Show Low,85929,18-29,male,Spanish
0b14967d209574d6,Navajo,Winslow,86025,30-44,female,English
f5b780237df84db3,Navajo,Show Low,86025,45-64,male,Spanish
e23dcd631047448b,Navajo,Holbrook,86025,65+,male,Spanish
838667be29880538,Navajo,Show Low,85929,18-29,male,English
0549cc802f348cf0,Navajo,Winslow,85929,18-29,female,English
384265daeccb9705,Navajo,Holbrook,85929,65+,male,English
7c66e31619eaf41d,Navajo,Show Low,86025,30-44,female,English
dc410f4c527a5a42,Navajo,Winslow,86025,0-17,female,Spanish
cfb2377e2572eaa2,Navajo,Holbrook,85901,45-64,male,English
b27a89277ee6c5a2,Navajo,Show Low,86025,65+,female,Spanish
a84387f42cfc77a5,Navajo,Winslow,85901,0-17,female,English
8c48f193f57b55dd,Navajo,Holbrook,85901,18-29,male,English
2e3409239075dafa,Navajo,Holbrook,85929,45-64,male,English
402420537d3d817d,Navajo,Show Low,86025,0-17,male,English
fcc83e8c4f218fba,Navajo,Show Low,85929,18-29,female,Navajo
8ea82d53d39d30ea,Navajo,Show Low,86025,45-64,female,English
ddc61a871b6fc535,Navajo,Show Low,85929,0-17,female,English
3f9d2403a638acf5,Navajo,Holbrook,85901,65+,female,English
a12ae4ccdf19a313,Navajo,Show Low,85901,18-29,female,Spanish
5b1df1fe628eda7f,Navajo,Holbrook,85929,45-64,female,English
8f08fe23f560c8ef,Navajo,Show Low,85929,65+,female,English
eb31ec3f18e7d788,Navajo,Winslow,85929,0-17,female,Spanish
afbfac5d287e85cd,Navajo,Holbrook,85929,0-17,female,English
04a399873ecdd07c,Navajo,Winslow,86025,45-64,male,English
fe448da9c9369052,Navajo,Winslow,85929,45-64,male,Spanish
a1a20ce9eb10fe5c,Navajo,Show Low,86025,45-64,male,English
64ea942a6a99365b,Navajo,Winslow,86025,45-64,male,English
0d2992b3e54bebac,Navajo,Show Low,85929,65+,female,Spanish
06912918cd9939f3,Navajo,Holbrook,86025,45-64,other,Spanish
b8928834bb099068,Navajo,Show Low,86025,30-44,male,English
dafb4fa179c98d40,Navajo,Winslow,85901,30-44,male,English
41f6df18ee0834c8,Navajo,Show Low,85929,18-29,female,English
143ad67c34131275,Navajo,Holbrook,85929,0-17,male,English
25a933a465bfa90e,Navajo,Winslow,85929,45-64,female,English
2faef2f07c800f37,Navajo,Winslow,85929,30-44,male,English
22f2051d8145247c,Navajo,Holbrook,85929,30-44,male,English
2e9fb17c8387e1c7,Navajo,Holbrook,85929,65+,male,English
757bcae9663d1179,Navajo,Winslow,86025,65+,male,English
fd5a4d5e5102fa10,Navajo,Show Low,85901,45-64,male,English
662d53cdca047525,Navajo,Winslow,86025,65+,female,English
6d0f7b59eb5c12c4,Navajo,Show Low,86025,18-29,female,English
77ef388205c76950,Navajo,Winslow,85929,0-17,male,Spanish
5e3e84ffd90fe2ba,Navajo,Holbrook,85929,65+,male,Spanish
65a7eef0fd6fdfd1,Navajo,Show Low,85929,45-64,male,English
daf49f26298db55e,Navajo,Holbrook,85929,45-64,male,English
3c32f26920597533,Navajo,Show Low,85929,0-17,female,Spanish
c9caa30300d16ae6,Navajo,Winslow,86025,30-44,female,Spanish
7c288b1a73d1c375,Navajo,Show Low,86025,65+,female,English
d90fff4a8ae4496c,Navajo,Show Low,86025,30-44,male,English
eabe3c1fc1bdaae4,Navajo,Show Low,85929,65+,male,English
1c31132c9f3cec31,Navajo,Winslow,85901,30-44,male,Spanish
86565765e0ae206b,Navajo,Winslow,85929,45-64,female,English
07540e828a599d7b,Navajo,Show Low,85901,30-44,male,English
af11a3e62df6f4dc,Navajo,Winslow,86025,30-44,male,English
c4f10971e0bc7ffa,Navajo,Winslow,86025,0-17,female,English
c1a42a5051a902a7,Navajo,Show Low,85901,45-64,female,English
6ea40e5809794f21,Navajo,Show Low,86025,45-64,male,Spanish
5a8fe7f6816779c0,Navajo,Show Low,85929,0-17,female,English
c289fa8d57ba9c22,Navajo,Show Low,85901,30-44,male,English
ca801bb6f963dd3c,Navajo,Holbrook,85901,0-17,male,English
91e09eca4dad3d89,Navajo,Show Low,85929,0-17,male,English
dd04e56e6cc46a81,Navajo,Winslow,85901,18-29,female,Spanish
d3eea749a53a2dfb,Navajo,Holbrook,85901,0-17,female,English
ecb5144312208bcb,Navajo,Winslow,86025,65+,female,English
1f811c396adf91d7,Navajo,Holbrook,86025,30-44,female,English
2efd3aa713e0388e,Navajo,Show Low,85901,45-64,male,English
622a07296c8a7b2e,Navajo,Show Low,85901,65+,female,English
347114c44e948798,Navajo,Show Low,85901,0-17,male,English
b5d589c5986c1166,Navajo,Holbrook,85901,65+,female,English
da307c0503cf5c6b,Navajo,Holbrook,86025,45-64,female,Spanish
48993421a4927688,Navajo,Holbrook,85901,18-29,male,English
216a2d4194cf65a5,Navajo,Show Low,86025,45-64,male,English
b9ccd17a66172963,Navajo,Winslow,85929,30-44,female,English
372702f46cf52936,Navajo,Holbrook,86025,0-17,female,English
b8286cd522e8a431,Navajo,Holbrook,86025,45-64,female,Spanish
0045bafa959ff8fc,Navajo,Holbrook,86025,30-44,male,Spanish
dc1970a060b9c2b5,Navajo,Holbrook,85929,0-17,female,English
b958202e50f22763,Navajo,Show Low,85929,18-29,female,English
507147091d20d709,Navajo,Holbrook,85901,0-17,male,English
562cb95fde224e97,Navajo,Holbrook,86025,45-64,male,English
7c5147202370143b,Navajo,Holbrook,86025,18-29,female,English
48eff42b02d7aef1,Navajo,Winslow,86025,0-17,male,English
986ec7c4ec8edc11,Navajo,Holbrook,85929,45-64,female,English
524de6b277bae07e,Navajo,Holbrook,85901,65+,female,English
ed893757a6469350,Navajo,Winslow,85929,30-44,female,English
9f932a6a0453c13a,Navajo,Winslow,86025,65+,male,English
b99967e23619443b,Navajo,Holbrook,85901,65+,male,English
18a89070963a0b71,Navajo,Show Low,85901,30-44,male,English
99eb03974c6fc696,Navajo,Holbrook,85929,45-64,female,English
3b0a729a8109c91e,Navajo,Holbrook,86025,0-17,female,Navajo
137304aa93e19e2d,Navajo,Winslow,85901,65+,male,English
828d83e1e5a71378,Navajo,Show Low,85901,0-17,other,Spanish
61991f1d15cf67e8,Navajo,Holbrook,85901,0-17,female,Spanish
3ad57fddfd679099,Navajo,Winslow,85901,65+,male,English
45b193cc36dbd7cc,Navajo,Show Low,85901,0-17,female,English
8c53957254527d16,Navajo,Winslow,85929,18-29,female,English
f90966dc0d550009,Navajo,Show Low,85901,18-29,female,English
d4f759c133155080,Navajo,Holbrook,86025,30-44,female,English
2da8b6d1a77e00b1,Navajo,Holbrook,86025,30-44,female,Spanish
d20f3c7ed7c5522b,Navajo,Show Low,85901,18-29,female,English
43f0d3abe4a2c463,Navajo,Show Low,86025,45-64,male,English
03d298f7bb79e960,Navajo,Holbrook,85901,18-29,male,English
acf1e6b818054af4,Navajo,Show Low,85929,0-17,female,English
fb36152e81ad5fab,Navajo,Winslow,85929,45-64,female,English
66d283a672bcab51,Navajo,Winslow,85901,65+,female,English
5ccce723c4b8e999,Navajo,Winslow,86025,18-29,female,English
c7248ca528e76aa1,Navajo,Show Low,86025,18-29,male,English
ad06e252fdb61829,Navajo,Holbrook,85901,45-64,female,Spanish
ffd8be53497f39aa,Navajo,Holbrook,85901,30-44,male,English
c8ad98e059c6445d,Navajo,Winslow,85901,18-29,female,English
d2a8f55b8dccfaab,Navajo,Winslow,85929,0-17,female,English
431ef74c7087ce90,Navajo,Holbrook,86025,65+,female,English
f7b8a8e7c75c0710,Navajo,Winslow,85929,30-44,male,English
b03abea11e62ba69,Navajo,Show Low,86025,18-29,female,English
59e2e0de9cc234cb,Navajo,Winslow,85929,18-29,male,English
39b2f2f1524d309c,Navajo,Winslow,86025,30-44,female,English
edd9ec23d184a3d1,Navajo,Winslow,85929,30-44,female,English
614bfe50146ad43e,Navajo,Holbrook,86025,30-44,male,English
f0a831c95b28458d,Navajo,Winslow,86025,30-44,female,Spanish
9d711f323753eacd,Navajo,Show Low,85929,45-64,female,English
fd1631b6442787fe,Navajo,Show Low,85901,45-64,female,English
24c069b2258704d5,Navajo,Show Low,85901,45-64,male,English
0b5d39d5f637f5d8,Navajo,Winslow,85901,30-44,female,English
208e3af5d346592f,Navajo,Show Low,86025,45-64,female,English
bc571fd99a8cca9b,Navajo,Show Low,85901,45-64,female,Spanish
389eba3070cf0835,Navajo,Holbrook,85929,45-64,other,English
ac68c8a839ce5501,Navajo,Holbrook,85929,30-44,male,English
8bc141f39039fa7e,Navajo,Winslow,86025,65+,male,English
63622a66cdc996ac,Navajo,Holbrook,86025,30-44,male,English
ed8cb51d08d410a3,Navajo,Show Low,86025,65+,female,English
4e458e32af76ad87,Navajo,Winslow,86025,65+,female,Spanish
062a196535d3c63d,Navajo,Holbrook,86025,0-17,female,English
785f6b8226837e96,Navajo,Holbrook,86025,0-17,male,English
64a7cbe5b6ee4021,Navajo,Holbrook,86025,30-44,other,English
dea8fcdced3d7177,Navajo,Winslow,86025,45-64,male,English
4d530c8a745a9138,Navajo,Holbrook,86025,65+,male,English
cc62f7b742a14c95,Navajo,Holbrook,86025,0-17,male,English
388f99834998b02a,Navajo,Winslow,86025,45-64,female,English
59ec7e28345ffccb,Navajo,Holbrook,85901,30-44,female,Spanish
c7cd435a1eb36fb5,Navajo,Show Low,85929,18-29,female,English
a4b2309864ee89cd,Navajo,Show Low,85929,0-17,male,Spanish
ca0d4f88a3389554,Navajo,Winslow,86025,0-17,female,English
82b738cdaabd8ad2,Navajo,Show Low,85929,30-44,female,English
5fe1f3f7a944bc70,Navajo,Holbrook,85901,45-64,male,English
d5ec9fc11e891167,Navajo,Holbrook,85929,30-44,female,English
07619f555da193f8,Navajo,Winslow,85901,45-64,female,English
3db08d3be7dd4961,Navajo,Show Low,85929,18-29,female,Spanish
70d8fcde8fa211a8,Navajo,Winslow,85901,30-44,male,English
47e88c9b0500d4f3,Navajo,Winslow,85929,45-64,male,English
056da954a8f3156a,Navajo,Holbrook,85929,30-44,female,English
1c770024006030de,Navajo,Winslow,85901,65+,female,Spanish
51b23c7bd5a24e99,Navajo,Holbrook,85901,30-44,female,English
6a604ecd1e2b3195,Navajo,Holbrook,85901,45-64,female,English
27d812684ddbfb15,Navajo,Holbrook,86025,30-44,female,English
9c6410624019439f,Navajo,Winslow,85901,18-29,female,English
486de68ab82baeee,Navajo,Winslow,85929,65+,female,English
c3a21eb566b6ec2b,Navajo,Winslow,86025,0-17,female,English
44479f35a99022c7,Navajo,Holbrook,85901,18-29,male,Spanish
ef02df3094ce1278,Navajo,Winslow,85929,45-64,male,Spanish
41d26e0b8a0032e4,Navajo,Winslow,85901,0-17,female,English
38b1377f959e7fbc,Navajo,Winslow,85901,18-29,female,English
e185d2efcbfd0248,Navajo,Holbrook,85929,0-17,female,English
4da3e929b6a264db,Pima,Tucson,85746,18-29,male,English
0a372b50383c0b46,Pima,Marana,85701,30-44,male,English
415f1a9144401952,Pima,Marana,85746,18-29,male,English
a18b3454d0e91609,Pima,Oro Valley,85705,18-29,male,Spanish
261451e6adca8052,Pima,Oro Valley,85746,18-29,female,Spanish
a0829b73fdedfaab,Pima,Oro Valley,85705,0-17,female,English
f817bfbf3e2e9afd,Pima,Tucson,85746,18-29,male,Spanish
b4a16cb1dc294077,Pima,Oro Valley,85701,65+,female,English
e4763b158ebcaae2,Pima,Oro Valley,85705,0-17,female,English
a6d22ab46672a31d,Pima,Tucson,85705,65+,male,English
bd34bf9d216e286d,Pima,Marana,85701,18-29,male,English
86240f137b23bcfc,Pima,Tucson,85705,45-64,male,Spanish
47e785499a90e201,Pima,Marana,85705,30-44,female,English
a06a249db7115514,Pima,Marana,85746,45-64,male,English
2e747145a2e6315a,Pima,Marana,85746,18-29,male,English
2f944f75d1acfd7e,Pima,Tucson,85746,0-17,female,English
373ea5b66f8af38c,Pima,Oro Valley,85705,45-64,other,Spanish
ec7453d199f28107,Pima,Tucson,85701,65+,female,Spanish
a3ac195715ccb3ba,Pima,Oro Valley,85701,0-17,female,English
f188d5f121986d65,Pima,Tucson,85705,45-64,male,Spanish
7ad46c1bd1a70f92,Pima,Oro Valley,85701,45-64,female,Navajo
3ce29c98da8b433a,Pima,Marana,85701,18-29,male,English
a99f76e32df16cfa,Pima,Tucson,85746,0-17,male,Spanish
f9a4aa2d34627ea4,Pima,Tucson,85746,0-17,male,English
71f510498dfa7023,Pima,Tucson,85701,18-29,female,English
ea237ad509f196d7,Pima,Oro Valley,85701,45-64,male,English
6bfe5267a9022bd4,Pima,Oro Valley,85701,45-64,male,English
a8fb3d3d2534cbff,Pima,Oro Valley,85746,65+,male,Spanish
04dac11bc6fc7ac0,Pima,Oro Valley,85746,30-44,female,English
76ec67798d2720b0,Pima,Marana,85705,0-17,male,English
338249d98097dee3,Pima,Oro Valley,85701,18-29,male,Spanish
564a77a354f4747c,Pima,Oro Valley,85746,18-29,male,English
a0521b47a154f156,Pima,Tucson,85746,30-44,male,Spanish
b05cb772f7d0d242,Pima,Oro Valley,85705,45-64,male,Spanish
f8970c91b9b81bd9,Pima,Oro Valley,85705,45-64,female,English
8034224e4e32ca0d,Pima,Oro Valley,85701,0-17,male,Spanish
9169c3910fa00996,Pima,Marana,85701,18-29,female,Spanish
8e2a7289f0337fdb,Pima,Marana,85701,18-29,female,English
83e74f4653201000,Pima,Marana,85701,65+,female,English
9faf0cc5444d8c76,Pima,Tucson,85701,0-17,male,English
8b4544922d786e69,Pima,Oro Valley,85705,45-64,male,English
b45b16cdbeb88aa2,Pima,Tucson,85701,30-44,male,English
96070afe3657a01d,Pima,Tucson,85746,30-44,female,English
541c6234d92fda80,Pima,Oro Valley,85746,30-44,female,English
9054c7aa7bf65264,Pima,Oro Valley,85705,18-29,female,English
0b2840933738e031,Pima,Tucson,85746,0-17,female,Spanish
e5e09eaa692c8d2f,Pima,Marana,85746,0-17,male,Spanish
dba07e065dc4b30c,Pima,Tucson,85701,0-17,female,English
7b957b5a7b11ffe8,Pima,Oro Valley,85746,45-64,female,English
afceb31b982e7c19,Pima,Oro Valley,85705,45-64,male,English
549ee1d2692dbee3,Pima,Tucson,85705,45-64,male,Spanish
7b386a3bfeb98b37,Pima,Oro Valley,85746,18-29,female,English
24b4bc700fcf2cfb,Pima,Tucson,85746,65+,female,English
2ca91010497370cf,Pima,Tucson,85705,65+,male,English
f33fa8f953c36c23,Pima,Tucson,85701,65+,male,English
96e5530d3ba1237b,Pima,Marana,85746,18-29,female,Spanish
433e1bf673d17e8f,Pima,Tucson,85701,45-64,male,English
39f500f3fa36a568,Pima,Tucson,85705,45-64,female,English
38ce08dab713c11e,Pima,Tucson,85701,18-29,male,English
a96ea6c240bef571,Pima,Oro Valley,85705,0-17,female,English
aab88a4ac7c68e1a,Pima,Marana,85701,45-64,female,Spanish
ede63936d305bfdf,Pima,Marana,85705,65+,male,Spanish
4e2ec0dab20545c0,Pima,Tucson,85701,18-29,male,English
b8bdb1985451a56f,Pima,Marana,85746,45-64,male,English
fb2460e025ee0f20,Pima,Marana,85705,65+,male,English
48804cd56591d5bf,Pima,Marana,85746,45-64,female,Spanish
ac1b2e4591921872,Pima,Marana,85701,0-17,female,Spanish
811915dd949c05ad,Pima,Tucson,85701,45-64,female,English
21a23a41beac31d1,Pima,Marana,85705,18-29,male,Spanish
860a0495ba86b64f,Pima,Marana,85701,0-17,male,English
a4d33afc1b481414,Pima,Tucson,85705,30-44,female,English
4bc87fb2f2364638,Pima,Oro Valley,85746,65+,female,English
1869b642049a3cca,Pima,Oro Valley,85746,30-44,male,English
32914e951d252666,Pima,Oro Valley,85705,65+,female,English
71da4797e42ba663,Pima,Marana,85746,0-17,female,English
fcf3eaecae1a595a,Pima,Marana,85705,30-44,female,English
bad99d915ac4cbc9,Pima,Marana,85705,65+,female,Spanish
406ac1a3463fba57,Pima,Oro Valley,85746,45-64,male,English
fa0b3ab7c317441b,Pima,Marana,85705,0-17,female,English
3831fc2070046536,Pima,Oro Valley,85746,30-44,male,Spanish
07cebaf2fa8d6d7e,Pima,Tucson,85705,45-64,female,Navajo
c046ee93333f40b7,Pima,Oro Valley,85705,65+,female,English
3f4cb813376aa6d2,Pima,Tucson,85705,65+,male,English
89b7c902f4f688ce,Pima,Tucson,85705,30-44,male,English
3ad9d4cda837ac75,Pima,Marana,85705,65+,female,English
7b107651a1963f5c,Pima,Marana,85701,30-44,other,English
743130df785e456a,Pima,Tucson,85746,30-44,male,English
cff5897ae4731f8d,Pima,Marana,85746,0-17,male,Spanish
aa8e7201d140d755,Pima,Oro Valley,85746,30-44,female,English
f4b1420f3790627f,Pima,Marana,85705,65+,female,Spanish
3ea5b6039e6defef,Pima,Tucson,85705,18-29,male,English
